product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,inserted_at
368343a35b2e888dae4f3f831d22437a,relogios_presentes,42.0,748.0,2.0,300.0,16.0,13.0,13.0,2024-01-23 12:52:53.013785
d88d2f4938825da4771d7972d76c5da7,esporte_lazer,43.0,318.0,1.0,30000.0,25.0,96.0,79.0,2024-01-23 12:52:53.013785
78819ab10b4a44927c832a21c06849e0,informatica_acessorios,53.0,3330.0,3.0,1100.0,28.0,10.0,20.0,2024-01-23 12:52:53.013785
e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38.0,716.0,3.0,833.0,19.0,12.0,17.0,2024-01-23 12:52:53.013785
7814c273ab16783d73a9863ebfa8b141,moveis_decoracao,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,2024-01-23 12:52:53.013785
80096496b2a02d4fff129b5e6a8f047e,esporte_lazer,54.0,728.0,2.0,5000.0,68.0,13.0,50.0,2024-01-23 12:52:53.013785
70cd303f8e2dc6c00f5908aa72acdea6,cama_mesa_banho,54.0,289.0,1.0,4000.0,40.0,12.0,38.0,2024-01-23 12:52:53.013785
8ce5f222608f6e18ea3b7acb84313c6b,cama_mesa_banho,56.0,150.0,2.0,1400.0,47.0,21.0,41.0,2024-01-23 12:52:53.013785
b5a4e805e99d591325383971318613cd,construcao_ferramentas_construcao,56.0,484.0,1.0,150.0,20.0,4.0,20.0,2024-01-23 12:52:53.013785
0d71340b664b3ae1ac8cca807bf236dd,telefonia,49.0,259.0,3.0,200.0,19.0,4.0,11.0,2024-01-23 12:52:53.013785
deb5048402088c1bd33af3910bf9a92f,eletrodomesticos,55.0,313.0,1.0,3500.0,55.0,19.0,46.0,2024-01-23 12:52:53.013785
5ac4f7986643a944501c66a2257bdd73,moveis_decoracao,45.0,920.0,1.0,600.0,17.0,17.0,17.0,2024-01-23 12:52:53.013785
6a061bfb29801343fcf5bf10207409ad,brinquedos,38.0,1500.0,4.0,400.0,23.0,8.0,50.0,2024-01-23 12:52:53.013785
f861a4d17125be291c6996bb79ff59b2,moveis_decoracao,39.0,400.0,1.0,450.0,35.0,35.0,11.0,2024-01-23 12:52:53.013785
9b968712a8768d8e23318f73476af1a3,bebes,51.0,524.0,1.0,850.0,23.0,14.0,28.0,2024-01-23 12:52:53.013785
2fa89b5aab0d3ca1853c81851047b55b,ferramentas_jardim,48.0,734.0,1.0,1550.0,38.0,28.0,33.0,2024-01-23 12:52:53.013785
2647bd04a8ac8605c0034dc49d21445d,moveis_decoracao,58.0,2132.0,2.0,3000.0,69.0,11.0,11.0,2024-01-23 12:52:53.013785
aefe4356e7a54d42df4a67468015e43e,moveis_decoracao,37.0,339.0,3.0,800.0,62.0,3.0,52.0,2024-01-23 12:52:53.013785
33abaf0c29c14849fa5163226ef1560e,telefonia_fixa,41.0,261.0,9.0,100.0,19.0,3.0,11.0,2024-01-23 12:52:53.013785
ad938d3b79856582ace5b311ab864826,moveis_decoracao,50.0,440.0,1.0,1500.0,42.0,10.0,32.0,2024-01-23 12:52:53.013785
1c5b879ad722644d2f3fb52553ced17a,moveis_cozinha_area_de_servico_jantar_e_jardim,49.0,655.0,2.0,16550.0,39.0,61.0,39.0,2024-01-23 12:52:53.013785
0ab20af8197d84bc8831765be67b4cc6,bebes,51.0,872.0,2.0,11100.0,38.0,47.0,44.0,2024-01-23 12:52:53.013785
b95d6edcfc7b19639b18dc095f757d09,cama_mesa_banho,50.0,838.0,1.0,1150.0,16.0,10.0,16.0,2024-01-23 12:52:53.013785
cb03e4f0503f45854e87afe535e0681d,ferramentas_jardim,51.0,720.0,1.0,9150.0,33.0,8.0,33.0,2024-01-23 12:52:53.013785
c6fa05b26acb1af4a61bf2830419d1fa,papelaria,38.0,867.0,10.0,850.0,30.0,40.0,11.0,2024-01-23 12:52:53.013785
416d75e3094f3393b778fd40d52b6089,informatica_acessorios,43.0,518.0,1.0,700.0,31.0,16.0,16.0,2024-01-23 12:52:53.013785
ad242deeefcc0d81a0f001a0fb9b585e,pet_shop,56.0,322.0,2.0,900.0,16.0,18.0,14.0,2024-01-23 12:52:53.013785
caf1466f581875d1c2d9d94be70b4dbc,beleza_saude,58.0,860.0,1.0,1550.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
7a40001d3da620600ab80109510f3496,beleza_saude,47.0,3963.0,1.0,850.0,16.0,24.0,16.0,2024-01-23 12:52:53.013785
e256d05115f9eb3766f3ab752132a4e2,informatica_acessorios,42.0,399.0,1.0,740.0,26.0,15.0,19.0,2024-01-23 12:52:53.013785
b8dabeb598db5ace52983a669b90238e,utilidades_domesticas,53.0,541.0,1.0,4850.0,30.0,30.0,30.0,2024-01-23 12:52:53.013785
0111ab6fb41da433e0f17d3f4ec2c8f5,brinquedos,27.0,427.0,1.0,500.0,23.0,8.0,25.0,2024-01-23 12:52:53.013785
5ac9d9e379c606e36a8094a6046f75dc,beleza_saude,46.0,2345.0,6.0,525.0,21.0,16.0,13.0,2024-01-23 12:52:53.013785
7a0f37fda63d1cd7dac2451494eb6e69,cama_mesa_banho,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,2024-01-23 12:52:53.013785
bf6d369fda3cc67f960c9290d3e91158,moveis_sala,54.0,311.0,2.0,4950.0,50.0,10.0,50.0,2024-01-23 12:52:53.013785
912d5af95a68c1f1b7ba4b69e4344e61,beleza_saude,39.0,858.0,1.0,500.0,37.0,10.0,21.0,2024-01-23 12:52:53.013785
609b1b50202d276e56b2468006fa82aa,cama_mesa_banho,60.0,678.0,1.0,1075.0,29.0,27.0,18.0,2024-01-23 12:52:53.013785
53524b8441311984f975500f1e8f1702,pet_shop,30.0,649.0,2.0,1200.0,69.0,3.0,43.0,2024-01-23 12:52:53.013785
e934947ca6b64f5a6d864e21dca13b73,cama_mesa_banho,28.0,378.0,2.0,900.0,41.0,8.0,24.0,2024-01-23 12:52:53.013785
6ac07b1f9ec61291948108bae2f1d4fa,informatica_acessorios,38.0,713.0,1.0,1188.0,33.0,23.0,26.0,2024-01-23 12:52:53.013785
277a12fc4d8cd5dae85d0071015bb745,beleza_saude,56.0,1770.0,1.0,2200.0,23.0,19.0,21.0,2024-01-23 12:52:53.013785
32b4ca7827a47902152f92205f5cab44,beleza_saude,27.0,566.0,1.0,300.0,26.0,17.0,20.0,2024-01-23 12:52:53.013785
56ed53afb0d6ef2c843df74a4c1b573e,construcao_ferramentas_construcao,57.0,1630.0,2.0,5850.0,21.0,14.0,18.0,2024-01-23 12:52:53.013785
f85aa92e1305fc26494dae38bba39266,esporte_lazer,58.0,688.0,3.0,800.0,74.0,10.0,13.0,2024-01-23 12:52:53.013785
3f84970b11159798c4fa73fb4e309f1c,bebes,47.0,212.0,1.0,288.0,17.0,9.0,13.0,2024-01-23 12:52:53.013785
d13a4acdb64c202e774e815db547e108,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,2024-01-23 12:52:53.013785
a323784ac31c377c5ecaa26b8cb155db,informatica_acessorios,51.0,1211.0,2.0,200.0,16.0,16.0,11.0,2024-01-23 12:52:53.013785
980afaa22ae7fefe2118474b4bb444e6,moveis_decoracao,38.0,825.0,1.0,600.0,55.0,11.0,11.0,2024-01-23 12:52:53.013785
0288f8dd74b931b4ec7a468fdd6ed040,brinquedos,40.0,226.0,6.0,500.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
b23cca4f37391d03408aed65983bdc40,brinquedos,18.0,298.0,1.0,3865.0,40.0,35.0,35.0,2024-01-23 12:52:53.013785
625dac8156b3157351e7257305148f3f,telefonia,54.0,935.0,1.0,175.0,18.0,12.0,17.0,2024-01-23 12:52:53.013785
bdb398ac06c2ed352859d8f8cf2f713c,relogios_presentes,43.0,340.0,1.0,338.0,21.0,14.0,20.0,2024-01-23 12:52:53.013785
908a8949fc2615cde40d1568d16aa6ca,esporte_lazer,54.0,789.0,4.0,900.0,35.0,10.0,35.0,2024-01-23 12:52:53.013785
428848f6b59540ebc1d7613df5c8b545,ferramentas_jardim,60.0,2075.0,5.0,3900.0,32.0,32.0,20.0,2024-01-23 12:52:53.013785
ac64ddbb3d1489f826dd59104c6b023f,informatica_acessorios,48.0,586.0,1.0,250.0,16.0,16.0,11.0,2024-01-23 12:52:53.013785
e3263eb093d88b95abce97fe0c864421,casa_construcao,55.0,1313.0,2.0,850.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
4e2235f93eb6f83c34901d68feba9344,casa_construcao,38.0,471.0,4.0,1550.0,22.0,32.0,14.0,2024-01-23 12:52:53.013785
fd4269ef0b64a4ef82eb098107665158,informatica_acessorios,44.0,237.0,1.0,1666.0,25.0,26.0,24.0,2024-01-23 12:52:53.013785
c27df507086d93624b884157a75f45e6,utilidades_domesticas,55.0,853.0,1.0,710.0,20.0,14.0,17.0,2024-01-23 12:52:53.013785
47ca7005be6de4f29ad906d744f6c7b0,informatica_acessorios,29.0,1391.0,4.0,1134.0,45.0,6.0,14.0,2024-01-23 12:52:53.013785
63b6b1707cbd2e60baa30b4ec66265bf,beleza_saude,41.0,203.0,3.0,257.0,19.0,11.0,14.0,2024-01-23 12:52:53.013785
5c909f03b5baf836858186d3d5867020,esporte_lazer,59.0,485.0,2.0,2850.0,23.0,19.0,51.0,2024-01-23 12:52:53.013785
dc88749b92c7dd97a89577f11aea8c3a,automotivo,60.0,149.0,1.0,450.0,30.0,16.0,16.0,2024-01-23 12:52:53.013785
ecc10d287641039c31deb3a2873215e4,esporte_lazer,60.0,2493.0,1.0,2500.0,31.0,33.0,32.0,2024-01-23 12:52:53.013785
6e06c5464ee7624bdb3cfa23d2532a92,perfumaria,60.0,3883.0,2.0,100.0,28.0,12.0,12.0,2024-01-23 12:52:53.013785
b31b3d9e4c6ad3265d8f77f243e3f0d9,casa_conforto,43.0,284.0,1.0,200.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
37dcce9d511e9729330ad4d80de13cfa,fashion_bolsas_e_acessorios,52.0,731.0,1.0,100.0,16.0,2.0,20.0,2024-01-23 12:52:53.013785
31c3ba56d23b5c48856647e06a115738,brinquedos,26.0,427.0,1.0,700.0,23.0,25.0,11.0,2024-01-23 12:52:53.013785
d076ce587de2ab3cb36f6c34f5ec1c8c,moveis_sala,31.0,277.0,1.0,6100.0,55.0,13.0,51.0,2024-01-23 12:52:53.013785
5ca739ddd646d1ba53cca4e3c099a953,brinquedos,49.0,892.0,2.0,1200.0,52.0,13.0,37.0,2024-01-23 12:52:53.013785
cc3361c59c7af3bd862f41df044549e0,eletroportateis,49.0,588.0,1.0,6600.0,41.0,38.0,28.0,2024-01-23 12:52:53.013785
5aeece828f56fe1d486e1c5e6a7cb61c,relogios_presentes,58.0,734.0,2.0,250.0,16.0,11.0,11.0,2024-01-23 12:52:53.013785
e254150e5ad257907453bd5520208c74,utilidades_domesticas,37.0,587.0,3.0,300.0,40.0,5.0,40.0,2024-01-23 12:52:53.013785
4cce2fad3d2dec6f82510d2521aebdd3,utilidades_domesticas,38.0,859.0,1.0,1100.0,20.0,25.0,25.0,2024-01-23 12:52:53.013785
17552c3e04bda2b08ac85c9c55137dc3,eletronicos,51.0,1290.0,3.0,200.0,16.0,4.0,11.0,2024-01-23 12:52:53.013785
24b0c9ac8f6d07d7192f24fd9ff189a0,fashion_bolsas_e_acessorios,63.0,627.0,4.0,150.0,16.0,5.0,11.0,2024-01-23 12:52:53.013785
18f8fed8a737a4399a369ef33b21cb3b,fashion_bolsas_e_acessorios,34.0,359.0,4.0,200.0,16.0,9.0,11.0,2024-01-23 12:52:53.013785
18f968379c4898b794fcf83f317ba60e,malas_acessorios,56.0,2126.0,6.0,4300.0,30.0,55.0,40.0,2024-01-23 12:52:53.013785
69f58c765fe75f61f1b098a6d0b0943e,perfumaria,53.0,1642.0,1.0,700.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
869baca73d312aedff033dd09dc28168,automotivo,41.0,452.0,1.0,30000.0,35.0,50.0,35.0,2024-01-23 12:52:53.013785
68076570f98ff29f0b1a09085bd85037,utilidades_domesticas,40.0,466.0,1.0,400.0,16.0,17.0,12.0,2024-01-23 12:52:53.013785
a1b35ee994b8c571119976c30aa07efe,beleza_saude,56.0,915.0,1.0,200.0,18.0,9.0,12.0,2024-01-23 12:52:53.013785
aac347ae582fb6041aa2ee59b68a813a,cool_stuff,49.0,512.0,3.0,2500.0,53.0,63.0,15.0,2024-01-23 12:52:53.013785
7f6a27bc434791d71f6e52b25bfc1e9e,papelaria,42.0,236.0,1.0,100.0,16.0,10.0,15.0,2024-01-23 12:52:53.013785
f5068d43799fc3243cf62b290d885d3e,consoles_games,55.0,546.0,5.0,400.0,16.0,6.0,21.0,2024-01-23 12:52:53.013785
aa07dadb101ca2d652eaaec5c33c37af,moveis_decoracao,57.0,108.0,11.0,3600.0,40.0,8.0,35.0,2024-01-23 12:52:53.013785
cbd27a4cfb94137cd08a4fda812d686b,utilidades_domesticas,58.0,503.0,2.0,50.0,26.0,4.0,19.0,2024-01-23 12:52:53.013785
6171e0ffb665e527d521c2435e065644,cool_stuff,46.0,851.0,3.0,400.0,16.0,19.0,15.0,2024-01-23 12:52:53.013785
618a3fd33448d434c96fd55360397e25,pet_shop,52.0,377.0,2.0,500.0,20.0,20.0,20.0,2024-01-23 12:52:53.013785
e11092e9722d1b6f8c18cd8947a1daff,bebes,54.0,343.0,2.0,7450.0,45.0,25.0,45.0,2024-01-23 12:52:53.013785
d0fe4295267f15ccaceac4fb233d8c9a,informatica_acessorios,52.0,398.0,1.0,350.0,20.0,2.0,26.0,2024-01-23 12:52:53.013785
f5badee8a0e679f057ec0ca4f0f32dcb,construcao_ferramentas_construcao,59.0,427.0,8.0,450.0,20.0,10.0,15.0,2024-01-23 12:52:53.013785
4a579d3f0c38c12a0e22c0146f2356f4,cama_mesa_banho,49.0,82.0,1.0,1000.0,40.0,5.0,25.0,2024-01-23 12:52:53.013785
9766ad53f42ee034fbc0e29c85fe626c,cama_mesa_banho,51.0,385.0,2.0,2500.0,47.0,21.0,41.0,2024-01-23 12:52:53.013785
23ad6baf08432fce9542b3f27407ec56,esporte_lazer,56.0,1327.0,2.0,450.0,20.0,35.0,20.0,2024-01-23 12:52:53.013785
50a88b3bd7a9d8db2f1addc427b4446b,cama_mesa_banho,56.0,417.0,1.0,2450.0,45.0,15.0,35.0,2024-01-23 12:52:53.013785
d57e44940ef46f6384a6ce75e230ec31,beleza_saude,54.0,561.0,1.0,200.0,25.0,15.0,15.0,2024-01-23 12:52:53.013785
5c087f345e870429ec3ea20a49a79735,moveis_escritorio,48.0,1159.0,1.0,16450.0,63.0,62.0,24.0,2024-01-23 12:52:53.013785
75f6a4f019ec1322758d53b2fee2cc12,malas_acessorios,41.0,155.0,3.0,16050.0,60.0,40.0,40.0,2024-01-23 12:52:53.013785
bc1771eea502c7888f4fa3d568a69111,bebes,62.0,121.0,1.0,950.0,39.0,16.0,40.0,2024-01-23 12:52:53.013785
34b9bda637e469b293f081fc33d7a094,cool_stuff,55.0,409.0,1.0,1050.0,36.0,16.0,24.0,2024-01-23 12:52:53.013785
0f2d139d3c1f8d504bea138f27a2fad0,brinquedos,59.0,801.0,8.0,2150.0,37.0,44.0,30.0,2024-01-23 12:52:53.013785
58a60c7961bc8fb3a05841dc6d594658,moveis_decoracao,48.0,554.0,4.0,6600.0,35.0,38.0,35.0,2024-01-23 12:52:53.013785
62ff773b2194b8f9ee2e11c6da69730b,informatica_acessorios,60.0,136.0,3.0,250.0,32.0,5.0,16.0,2024-01-23 12:52:53.013785
c0af7c6e4d05f8fd956204b258ce14e0,casa_conforto,60.0,217.0,3.0,6500.0,50.0,30.0,40.0,2024-01-23 12:52:53.013785
99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2024-01-23 12:52:53.013785
ed811f9c4ce4994aa221a2b3875666db,telefonia,45.0,349.0,11.0,100.0,19.0,3.0,11.0,2024-01-23 12:52:53.013785
89b94b15a3c25df736daa9e61539ada9,consoles_games,38.0,3291.0,5.0,200.0,17.0,4.0,13.0,2024-01-23 12:52:53.013785
8326a865712b71ff436aefafc04a4817,malas_acessorios,60.0,424.0,1.0,1150.0,40.0,10.0,35.0,2024-01-23 12:52:53.013785
2563ea200bfce603cc25aebc666fcbf2,moveis_decoracao,53.0,280.0,1.0,450.0,16.0,6.0,11.0,2024-01-23 12:52:53.013785
8a7a92a0e4e5abcbc90117424507bb7d,relogios_presentes,57.0,425.0,5.0,550.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
fdba6f37e0258dbca54eb0ed8b293ae0,bebes,10.0,1162.0,2.0,600.0,20.0,8.0,14.0,2024-01-23 12:52:53.013785
9686ff1a707a2d304c547f82535c5ee5,relogios_presentes,60.0,706.0,6.0,200.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
b55d740a9c9a5e4b9d681828a82d28bc,automotivo,58.0,585.0,3.0,750.0,60.0,8.0,33.0,2024-01-23 12:52:53.013785
63acd71fee320fca91e3740e7f49f19e,perfumaria,58.0,219.0,1.0,425.0,21.0,21.0,18.0,2024-01-23 12:52:53.013785
5272e64de887c95d7a1c9c64886b90f5,cool_stuff,59.0,99.0,1.0,1700.0,20.0,20.0,40.0,2024-01-23 12:52:53.013785
ac85747ff00cf2a5cb1ef0901c7b21af,eletronicos,30.0,449.0,1.0,150.0,25.0,7.0,16.0,2024-01-23 12:52:53.013785
010f24a605e8431fc68562e597f80d63,informatica_acessorios,20.0,153.0,3.0,500.0,16.0,15.0,15.0,2024-01-23 12:52:53.013785
4376da457a3d2de22a9a615196ab5ba4,construcao_ferramentas_jardim,38.0,774.0,1.0,3275.0,21.0,16.0,21.0,2024-01-23 12:52:53.013785
02623b0e4e6b951aefb23575de1f3886,utilidades_domesticas,27.0,828.0,1.0,1600.0,25.0,10.0,20.0,2024-01-23 12:52:53.013785
d95f03455f14fd566743964beef46ff0,utilidades_domesticas,42.0,540.0,4.0,9800.0,31.0,61.0,31.0,2024-01-23 12:52:53.013785
c8f17c4ceaa05acfb30a852b8ee2c0a9,informatica_acessorios,57.0,1111.0,3.0,150.0,18.0,16.0,13.0,2024-01-23 12:52:53.013785
7b9b39b222adc797a65032aea85e3395,fashion_roupa_masculina,54.0,275.0,2.0,900.0,40.0,6.0,35.0,2024-01-23 12:52:53.013785
4f915391faab8ae23c234735d5080c31,relogios_presentes,46.0,410.0,1.0,401.0,17.0,11.0,14.0,2024-01-23 12:52:53.013785
d2f3685018eaf6e36c6ecdb512753075,moveis_decoracao,56.0,1758.0,3.0,530.0,50.0,23.0,16.0,2024-01-23 12:52:53.013785
cebed2cb3b44b298e374ec88155024f6,fashion_bolsas_e_acessorios,42.0,353.0,1.0,250.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
28d7da9ebe96bfda54aed060b68b23a1,fashion_bolsas_e_acessorios,50.0,731.0,1.0,350.0,16.0,2.0,11.0,2024-01-23 12:52:53.013785
fd471a043ee8b8dd27f4086495e0724c,moveis_decoracao,56.0,2043.0,5.0,3000.0,69.0,11.0,11.0,2024-01-23 12:52:53.013785
89e30d3452ed2e7f8d86803da7954f05,relogios_presentes,51.0,449.0,2.0,300.0,16.0,11.0,11.0,2024-01-23 12:52:53.013785
0c90f0cece2b9c521af7c85ace4794be,moveis_decoracao,41.0,411.0,1.0,4800.0,62.0,6.0,62.0,2024-01-23 12:52:53.013785
046bb8477448980cb3355e0702e77a0e,beleza_saude,42.0,1118.0,1.0,1500.0,19.0,29.0,18.0,2024-01-23 12:52:53.013785
d07c0177e489e871713b83a518446ac7,utilidades_domesticas,56.0,869.0,1.0,1750.0,30.0,30.0,30.0,2024-01-23 12:52:53.013785
8e33c9b032f34f04d9480045e1ec8da5,cama_mesa_banho,55.0,238.0,1.0,1350.0,40.0,40.0,40.0,2024-01-23 12:52:53.013785
5bcaab71581cabea86192eea9c13467d,moveis_decoracao,63.0,460.0,2.0,800.0,80.0,10.0,60.0,2024-01-23 12:52:53.013785
757e8df3e7c5c52482db573f5f368e1d,consoles_games,52.0,574.0,1.0,400.0,21.0,10.0,13.0,2024-01-23 12:52:53.013785
04dc26a02c448f6f2b914f01c2902ebd,consoles_games,50.0,361.0,1.0,483.0,24.0,17.0,23.0,2024-01-23 12:52:53.013785
b60aae43af64142e8dafff9888b64c85,cool_stuff,56.0,989.0,1.0,2250.0,42.0,25.0,15.0,2024-01-23 12:52:53.013785
2221e4ebc496addaa386a27a6a19e9b2,,,,,800.0,29.0,11.0,23.0,2024-01-23 12:52:53.013785
97df7b55f088f5c0c6d785d20a433d55,papelaria,54.0,307.0,2.0,4900.0,22.0,50.0,30.0,2024-01-23 12:52:53.013785
70fe9b99d340c044c0316517b7b2ed8c,alimentos_bebidas,49.0,718.0,1.0,250.0,16.0,16.0,16.0,2024-01-23 12:52:53.013785
0c4d0a08f95c7b7dc5dc7402bfdafd4c,informatica_acessorios,49.0,409.0,3.0,300.0,16.0,6.0,17.0,2024-01-23 12:52:53.013785
e5b5b0c0e066fb53258fce3eace774f7,audio,36.0,310.0,1.0,290.0,19.0,16.0,18.0,2024-01-23 12:52:53.013785
b84042ec39a089de420e18ec3c57cf34,brinquedos,37.0,1354.0,1.0,1400.0,41.0,13.0,20.0,2024-01-23 12:52:53.013785
f408131193fe9da16836115414229012,fashion_underwear_e_moda_praia,51.0,1343.0,5.0,300.0,25.0,16.0,11.0,2024-01-23 12:52:53.013785
85fcf0af8941e2a6d93bb2df970c1650,esporte_lazer,54.0,3708.0,1.0,4200.0,31.0,33.0,32.0,2024-01-23 12:52:53.013785
44406b87e5ac6494cdb0c9dccd3b88d3,construcao_ferramentas_jardim,57.0,217.0,4.0,400.0,25.0,25.0,25.0,2024-01-23 12:52:53.013785
af9c4277d06aa18aabbfebbe94ee9c79,esporte_lazer,39.0,369.0,2.0,2700.0,20.0,15.0,15.0,2024-01-23 12:52:53.013785
ba4614e1cda7783e5c08d4372080d8b2,automotivo,58.0,679.0,5.0,5600.0,78.0,4.0,47.0,2024-01-23 12:52:53.013785
47ab4924a51b711db100f100e9246dea,telefonia,50.0,1140.0,3.0,1158.0,25.0,15.0,23.0,2024-01-23 12:52:53.013785
3940247162a820eff119efe47b02182f,eletroportateis,48.0,1026.0,1.0,518.0,29.0,19.0,23.0,2024-01-23 12:52:53.013785
21a23f7375628a983f0496f2511e62fa,moveis_decoracao,55.0,241.0,1.0,2000.0,36.0,4.0,30.0,2024-01-23 12:52:53.013785
0e19c7867209124d5a735e0505c2bb24,ferramentas_jardim,55.0,1463.0,1.0,2350.0,24.0,10.0,35.0,2024-01-23 12:52:53.013785
774ad2570c29b52d50433d7bb89273e7,eletrodomesticos,58.0,174.0,1.0,100.0,18.0,8.0,13.0,2024-01-23 12:52:53.013785
e83e378e0d9201ebc31bbf3ceb57f9fe,automotivo,60.0,700.0,1.0,50.0,32.0,2.0,24.0,2024-01-23 12:52:53.013785
8d7372d1b5ad8302fee4eed7f8bb4d84,instrumentos_musicais,53.0,340.0,1.0,900.0,19.0,19.0,14.0,2024-01-23 12:52:53.013785
7adb171e34892acd7b24bcd0c841e221,perfumaria,60.0,640.0,1.0,475.0,23.0,9.0,15.0,2024-01-23 12:52:53.013785
4ab7490d3e55de79cae5fc88e1657276,cama_mesa_banho,57.0,750.0,1.0,1200.0,36.0,8.0,26.0,2024-01-23 12:52:53.013785
5b75bff143600c85dd1fe69b7055982b,beleza_saude,48.0,1674.0,2.0,350.0,30.0,5.0,12.0,2024-01-23 12:52:53.013785
8d1e9f9f3d7126c5ccdfb50c10c8e444,utilidades_domesticas,43.0,2112.0,8.0,2500.0,50.0,11.0,24.0,2024-01-23 12:52:53.013785
fd5165e9ee553f6e1bc24e5103ceb50b,moveis_decoracao,56.0,296.0,3.0,1700.0,100.0,7.0,15.0,2024-01-23 12:52:53.013785
b4275084ccfa0633ab3219949f6a3b9c,automotivo,48.0,283.0,1.0,850.0,30.0,30.0,30.0,2024-01-23 12:52:53.013785
e0bb3159111d86828b5caef8725ff055,utilidades_domesticas,63.0,103.0,1.0,2500.0,30.0,6.0,30.0,2024-01-23 12:52:53.013785
86ebb3f797a6caf795dfea0a1e66899d,automotivo,58.0,1146.0,1.0,4000.0,65.0,25.0,25.0,2024-01-23 12:52:53.013785
7494075d75b7855aae586070f6a12113,cama_mesa_banho,54.0,478.0,1.0,350.0,16.0,10.0,16.0,2024-01-23 12:52:53.013785
c0f779f1ea544dca9ebf515dd55fc3c7,beleza_saude,45.0,3059.0,3.0,300.0,23.0,7.0,15.0,2024-01-23 12:52:53.013785
4c4dbaeebae887ed4fae3a70530901a1,beleza_saude,47.0,865.0,2.0,200.0,27.0,8.0,13.0,2024-01-23 12:52:53.013785
418d480693f2f01e9cf4568db0346d28,cool_stuff,48.0,330.0,1.0,1950.0,33.0,44.0,19.0,2024-01-23 12:52:53.013785
478cf0d317ccab62d1483a637de8df14,utilidades_domesticas,39.0,141.0,1.0,530.0,17.0,15.0,19.0,2024-01-23 12:52:53.013785
f3ead0dbcae5b065731b183396c1da2f,papelaria,32.0,281.0,3.0,400.0,25.0,11.0,14.0,2024-01-23 12:52:53.013785
4c65515115c33a1c4c21e9b40f85942d,informatica_acessorios,38.0,498.0,1.0,150.0,18.0,8.0,16.0,2024-01-23 12:52:53.013785
aecd0c211a5e24ca163d35e5087189ed,esporte_lazer,50.0,333.0,3.0,4800.0,50.0,14.0,33.0,2024-01-23 12:52:53.013785
188025a9e821ac2a983b63c5d7512df0,brinquedos,60.0,1172.0,4.0,2200.0,31.0,65.0,19.0,2024-01-23 12:52:53.013785
4ac01649d009821481f2560bf210d9e2,papelaria,52.0,977.0,4.0,325.0,23.0,21.0,26.0,2024-01-23 12:52:53.013785
54f52360a2b571e7d7b54225b74bbccd,beleza_saude,24.0,1253.0,1.0,300.0,16.0,4.0,13.0,2024-01-23 12:52:53.013785
55852fa297a259df65305a625ebd2149,fashion_bolsas_e_acessorios,23.0,500.0,4.0,125.0,18.0,17.0,12.0,2024-01-23 12:52:53.013785
75b4d33f2d9c5de8f5f27d4e807aa9f9,cama_mesa_banho,43.0,190.0,1.0,400.0,25.0,25.0,20.0,2024-01-23 12:52:53.013785
5a0c21ad6b82a1b61856e48ec959764d,perfumaria,57.0,1424.0,1.0,100.0,18.0,10.0,13.0,2024-01-23 12:52:53.013785
c69da983317ecee971f64fc8202c959a,informatica_acessorios,52.0,210.0,1.0,200.0,33.0,4.0,27.0,2024-01-23 12:52:53.013785
88ab3ce1ded665150c5cd6adcc5287e0,cama_mesa_banho,53.0,356.0,2.0,400.0,60.0,8.0,50.0,2024-01-23 12:52:53.013785
81d759641b29a733d9e03e0df3155d70,moveis_decoracao,40.0,247.0,4.0,10375.0,69.0,8.0,69.0,2024-01-23 12:52:53.013785
6d1552d60826f1b026c844b0501c2058,eletroportateis,49.0,1454.0,3.0,6200.0,30.0,22.0,62.0,2024-01-23 12:52:53.013785
895e0a8c1cf8a915c6a0d5d2a91689b6,papelaria,60.0,638.0,5.0,350.0,20.0,20.0,11.0,2024-01-23 12:52:53.013785
5e864d9858dc9a7b55f937ed8998ffe8,brinquedos,55.0,1035.0,2.0,1100.0,53.0,9.0,32.0,2024-01-23 12:52:53.013785
97194fdae68fa163b7cc5c02bfedbf16,bebes,51.0,1202.0,4.0,30000.0,81.0,50.0,50.0,2024-01-23 12:52:53.013785
d7eb9229e8b6c34f6d8333caf9533f69,utilidades_domesticas,53.0,575.0,3.0,2800.0,20.0,60.0,20.0,2024-01-23 12:52:53.013785
86133a7d6682fcb51debce06e6514f93,cool_stuff,52.0,394.0,1.0,5000.0,40.0,27.0,37.0,2024-01-23 12:52:53.013785
